user_id,business_id,stars,text,year,month,day
ffYsJBRLvdHd9o-fxgS94g,qqBPf0WQf8EUahAuO9oN1A,5.0,"place is great! footling subs!?!?!? sign me up!! if you're looking for a quality meal before slamming some brew dogs with the buys, this place takes the cake! much better than pour house in exton!!!!",2021,1,25
Z7f_gQlzfSWsLIV7WDHoGA,pX_IVV96CreozyPtKNyEGg,1.0,i stood there for 20 minutes for him to tell me plus 5 people behind me that the system is down. why don't i believe him!!??!!,2021,8,12
i4nQUL6pQthg1SrQ064mpQ,b9TgJmvmD6Edez5eMgr6bA,1.0,tried curbside service and was completely ignored. waited 15 minutes after checking in and tried to call and got hung up on every time and can't speak to a human. zero stars!!!! don't advertise services if you don't abide by them.,2021,5,26
7myC49SCtIqO7lG1vNXC0g,LB9agaVVjs20u-mEYXLv3Q,1.0,i ordered a sandwich through the app at 9:45 am. i made the time wrong on the order and proceeded to call the store to change the order.i called the store 10 times and got no answer. on the 11th time i finally got ahold of a woman at the store. she proceeded to tell me the sandwich was made and hung up on me.i called back 5 more times and on the 5th call she finally answered again and hung up on me again!!! truly unprofessional and rude will not be dealing with this store again.wish i could give it 0 stars!!!,2020,12,30
yqzN5lVQ_Horgv8BlAdE8Q,RhuFGWbkMSHWPEFvHVX5hg,1.0,"i'm from out of town staying in hotel across the street. forgot covid mask and missed trolley. walked into subway to buy a pop. they asked me to wear my mask. explained that i forgot mask and asked if they had one.  was told no but full box of mask was behind register.  i asked if they would give me a mask if i bought a soda pop. was told yes and then told mask was for sale at $2.00.  i bought the mask for $2 to avoid having to go back to hotel.  pretty sad when apparently they had mask to offer customers that enter w/out a mask, but still price gouged me for the mask.  shame on me for forgetting mask but shame on them for price gouging during these times.",2021,10,30
SE1t9UNHoX545PtpQfJe2w,phlcnA8qZlthpAu1YLOw2A,1.0,"from the best to the worst. dirty, broken equipment, out of food, untrained staff very apologetic. why? someone needs to start over! so many angry customers. i have tried visiting monthly and all have failed. what a shame!",2021,11,11
NuVVyyu23SrY5XkMNZHahg,ZR0djeQOJnCo5MezS6giow,5.0,verona and recia (sorry if i spelt their names wrong) are so professional and such a pleasure to be around!,2020,2,21
TLObanChQ2eTzyWcVr--Mw,3O3HU-mTvl4AJkT7KH0ApA,1.0,"stingy people. can't even put enough dressing on the sandwich. when asked for more banana peppers, she put a single piece of banana pepper. never coming back here",2019,3,25
0eFQcAg65b-MLz0dUM1waA,HUNja54hC16w8jWPKVQqHA,5.0,"a great branch with super friendly employees. tammy was beyond helpful & had the best customer service i've ever encountered at any subway location. the sandwiches were delicious & they were so nice about an error i made while mobile ordering. great team & awesome lunch, i'll be back when i'm in the area.",2020,6,22
fAjZk_VYwgUxTvCJdQQvqw,2mdQ6nhqreMnkFkSJuY6NA,5.0,this subway was clean. had two staff who worked well together to keep the line moving and were pleasantly professional. ingredients looked fresh. a good subway!!,2020,2,4
QCm33FkYCXgpUo68iCYK-Q,phlcnA8qZlthpAu1YLOw2A,5.0,colton was the best worker i've ever had and he worked fast and was very efficient if i could give him 6 stars i would great job subway as always,2021,8,12
JyxMBnFgXeelKSs8mJi1Ag,phlcnA8qZlthpAu1YLOw2A,1.0,super slow! one person working the front of the store and another just hanging out in the back. won't be coming back to this place anytime soon!,2020,9,13
E-XqMyhgNXTyQWWyI1nOvA,phlcnA8qZlthpAu1YLOw2A,1.0,"i came in here and ordered (2) 12inch flatbread sandwiches with egg. they put 2 pieces of egg on the 12 inch sandwich that doesn't even cover half of the 12 inches! the girl said sorry that's all it comes with!  are you serious! you are going to charge me almost $10 for a sandwich when half of it is only bread! i told them they can keep it because i'm not paying to eat only bread! needless to say this was the first and last time i will ever come in here! i live in rancho del lago and i would of been a returning customer, but i will not waste my money on bread! i can go nextdoor to safeway and get that for $3!",2020,12,15
vy-gpfMY56xtpI-E6UfdpA,GXwChmM3Kam95-BWU5nCxg,1.0,"ordered online, and used paypal it showed an error.
went to store in white house drive through and ordered and paid with debit card. 
got home and received online ""confirmation"" for 5 minutes later.  
tried several time online to correct but there is no easy way, only survey. sent contact email.
30 minutes later store calls about order not picked up.
explained tp her and she said she would credit it back to me.
week later i still have two charges on my card.
sandwich is not work the hassle nor cost.
online app is atrocious to use.
much better to drive to hendersonville and get a firehouse sandwich. better and with driving cost me less than what i ended up paying.
subway is below subgrade.",2020,8,11
d42aWNmS2j0E3uXSkQpc_A,FjVAwrTr0AMfs78pDLamtA,1.0,"i am extremely disappointed with the service here, i got charged on the application for my meal i go to the store and they say they don't have my order. i show them i got charged for my food and the manager looks at me clueless. the application charging me and not being accurate is not the managers fault, their fault is where i show them receipts and charges to my account and i still get pushed away with no food and almost 20 dollars less in my account. this has been around a month ago and still no refund or food. this is pretty much robbery at this point.",2020,10,18
VN3HUv_KRZj-56lb8VyKvg,5CW82H2eIcCAH5AGzF7clQ,1.0,awful sandwiches. why would anyone go here when there are so many great sandwich places mere blocks away?,2021,8,20
Nmg-bsoEusETmaliAox20w,FLYfQFkSxC5sFOkq_nb8Cw,3.0,"it was good to see them busy this afternoon. the food and employees always provide a consistent experience. my only ask from our visit today: when your employees are taking the time to wear a ""face covering"", respect your customers (and the sign on your requiring customers to wear them)  and don't have your employees only cover their mouths with the mask.",2020,9,12
eXoTXcJQfHBpqYEaWExbow,6bKW-ugklyJPnfFpmWSrzg,1.0,"avoid this subway! we moved to this neighborhood 2 months ago and have visited this store 5 times. employees are rude, condescending and appear disgruntled. first two visits we ordered kids meals and received no toy. we asked for the toy on the 3rd visit and were told they don't give those out. would have been nice to know that. on the 4th visit my 7 year used his shirt as a mask (he forgot mask) and the short and heavy girl yelled at us to leave the store. we understood as it wasn't a mask. then we went in for a 5th visit to find the same woman making a sandwich for a man with no mask on. i brought it to her attention that she screamed at and kicked us out of the store. she rolled her eyes, said nothing, and walked away. we are officially done with this subway. note to owners-get a handle on your staff and your store!",2020,10,8
uNoQgyRQhpMau7vgZfrUnw,GXwChmM3Kam95-BWU5nCxg,1.0,"no ketchup 
no chicken 
no coca-cola 
no dining room ..... no in person ordering 
but they have their masks ‍",2020,6,24
UQKMBPBEGRjcJ3MX6W173g,RhuFGWbkMSHWPEFvHVX5hg,5.0,very nice and friendly people. great service and always a smile. they also remember your order!,2020,9,23
6i0KvJXzs_0jfv-s-KP6tw,5n9LmVHeAFsfWJv520et0w,5.0,nice place to have a long foot sandwich here. i love it. they are always good.  i love subway.,2021,1,5
RUTq8KZCQOF5AkvEGPBMsQ,b9TgJmvmD6Edez5eMgr6bA,1.0,second attempt at lunch at a amsubway today. this one at least had a mask on but not covering both nose and mouth. the last stop had a worker with no mask at all. the management of the local subway and of the corporation both need to put better procedures in place if they're going to keep trusted relationships with their clients. a bag of chips at speedway will have to do!,2020,8,3
WhPB7zn8zy19Yl2J9p8qug,UwDYz4wwqjr_xqhuW0bM0A,1.0,"this subway manager at this location interviewed me for a job position. i received a uniform and a hat and informed that if i'm not interested in the job sometime after our interview to give them a call back and drop off the uniform (a hate and t-shirt!). well, surly enough the following morning i called them back explaining how i chose another position elsewhere and how i'm thankful for the opportunity and will be dropping off the uniform sometime this week. i made it extremely clear that i'm not interested in the job, nor have the hours to preform it, and was extremely nice about getting back to them about their work uniform items being returned.  below is the voicemail i received not a day later while i was working. definitely makes anyone want to work at this place amirigh? 


see attached 

https://www.dropbox.com/s/xrirhqeo1g3lsvp/voicemail-40.m4a?dl=0",2019,12,11
_H4xMy53Eu3mxBx8Bs_ApA,phlcnA8qZlthpAu1YLOw2A,3.0,customers waiting in line with no masks. nothing requested of them. i will find someplace that requests this for sitting their eating is one thing but add the customers.....theirs safer places to go...see ya,2020,8,29
7v83fe5hq4V31Tae9cHvWA,0DpVMoXMvN7vtGDCzNy57w,1.0,i ordered off the app an hour ago and the kid just about had them made when i walked in i thought he was just about done .. but no... it took him another 12 mins just to wrap the subs with paper and i was the only person there ... astounding!,2020,10,11
nmON11PyH7d-8H563DeVXA,mca8Sx8I9M9Jz75O9f096Q,1.0,"it'd be nice if the order was actually correct. rarely is it though, especially when it comes to allergens and you can't just pick it off. it's not hard guys.",2020,6,30
cZrO9yJn3IWMU4OaVsRKjA,FjVAwrTr0AMfs78pDLamtA,1.0,"this place is a joke , the people working there dont lnow how to make a dam sandwich. i wanted to try new chipotle sandwich and she didn't know how to make it",2021,2,24
Fn8lnecfmwLRbphlztn4YA,6bKW-ugklyJPnfFpmWSrzg,1.0,"people working inside are arrogant and disrespectful to customers. half of them wear masks half don't, yet want to push social distancing and disease down your throat. won't answer simple questions, are incapable of having a humanly discussion with you. i felt threatened and unwanted there. i will never visit this establishment again and will tell all my friends about this experience. if i could take stars away i would.",2020,5,20
qgg-r6S35FqrolkHaVJBBQ,FjVAwrTr0AMfs78pDLamtA,5.0,"surprised at a few negative ratings. however. here's my impression after having eaten here 3 times over the last two weeks. this is a very good subway. employees are friendly and make a quick sandwich. i've been impressed with the fresh ingredients each time i've come. i usually don't give ""fast food"" places 5 stars but what else can i ask for? these guys know what they are doing and have always exceeded my expectations.",2021,3,14
0VTo5Orw_-_xHT7zsBBHlg,qqBPf0WQf8EUahAuO9oN1A,1.0,it may be a corporate thing but their bacon sucks! it's never done all the way i like mine crispier.  wound up taking mine off the sandwich which only consisted of 3 small slices of turkey and 2 little triangles of cheese on a large roll.  very skimpy for the price!,2020,2,18
Mw73NeW6r4lcs8PC7e4CYg,LB9agaVVjs20u-mEYXLv3Q,4.0,i like this subway because i have no other subway i go to it nice to eat at it's not the biggest tho. but the food is very good so many options,2020,1,10
f4j-C1WLEFkEsXQHCW6Mdg,mca8Sx8I9M9Jz75O9f096Q,4.0,"it's subway, most people have had subway and this food here is not going to be the best you've ever eaten.  but this particular location is always clean, someone is hiring really nice kids to run it,  always friendly.  and i do like the convenience of the drive-up window",2020,5,19
olXEpml_LfisIvolB6TRYw,0DpVMoXMvN7vtGDCzNy57w,5.0,the new girl at the counter tonight at 6:53 pm gave excellent service. thank you and appreciate it,2020,1,9
wm9XY2rRinahjskTbTDbwA,FLYfQFkSxC5sFOkq_nb8Cw,5.0,"this is one of my favorite subway locations in the entire state actually...i know that's a big compliment! this location is always clean, the employees are super friendly, and they always get your order right. for example, they put the perfect amount of ingredients in your sandwich it's never too less or too much. i usually go during lunch time too, and the lines moves super fast!! if you're craving subway this is the location to go.",2020,5,21
IJN-45eOGi1gUihoYAc5jQ,phlcnA8qZlthpAu1YLOw2A,3.0,"i understand that covid is effecting a lot of businesses and maybe there is less staffing than normal but the last time i went to this subway location i had placed an order online. i knew i might have to wait a few minutes for food but i didn't anticipate that when i walked in the lady behind the counter would literally be the only employee making sandwiches. she was helping the two people in line before addressing me and had not even started my order. she was incredibly slow and inefficient at making my order which consisted of 4 sandwiches. 3 of those were basically all the same five or take a topping. 

i honestly was about to jump behind the counter and make my own, as well as helping her with the line forming. she told me she was very new and was in fact alone working. horrible decision on the part of this location. i've had a few decent experiences here with ordering at the counter but most times there are at least 2 people working there. who leaves the poor new girl alone less than a week after starting, assuming her story was correct..  i don't blame her i blame whoever made that terrible decision. 

this is not my favorite subway but the food is decent and the service is usually ok if you're not in a hurry.",2020,12,24
DOjGf_s9jV9RS8qIjs9mgA,ZR0djeQOJnCo5MezS6giow,1.0,this is the worst subway that i have been in.  i walked in the store at 7:00pm and there was no meat and the workers didn't go replenish the meat.  i asked them if they were closing and i was told no.  the customer service was horrible and they shouldn't be working with the  public.  i would never recommend this store to anyone that likes subway.,2021,12,16
L6SmPf1RiQWvodQbJ_wa3g,61kYBWieW5ydEW9VP2CPYw,1.0,"this is beyond a doubt the worse subway i have ever been to. they have a drive through but while you sit in the drive through everyone who walks in the front door gets waited on first. i ordered the same sandwiches i usually order and they were so awful! i've never had someone ruin a subway sandwich! they didn't even put the cheese on. i suggest, if you really want a sub, go somewhere else!",2019,1,5
q8CM5Rl1wSuc4pakbquljA,GCeVyw84N1FkIcTaA14BUA,5.0,i live close by and stop in at this location on a weekly basis. i love coming here and being greeted with a smile each time! the ladies that work here are super friendly. always a positive experience,2019,4,30
xK9slDK-u61cv7GZHIVCMw,a4dsLe2-6fJG2BdD45XlIg,1.0,"always way understaffed and way overpriced for subpar food. today it took 10 minutes of waiting to order and another full 15 minutes from time of ordering 3 subs to checkout... they did not have turkey meat or ham ready for the afternoon crowd, this was at 4pm on a wednesday.",2019,1,30
Ke0CM73-nkwFfF6DTfb5DA,TyT9JIoRkAzQHXH5sxkAUw,1.0,"arrived at this location at 8:35, and was very rudely told that they were closed. door was locked and the employee yelled at me through the door. ""we're closed"". your sign out front says you are open until 9. terrible business.",2019,8,22
mP5V4YpzAhIZ4lsK5S2Exw,_3WAkg_nfdRoOvadFs9teA,1.0,i drove from this subway to jimmy johns and got my food from there in less time than i waited for someone just to take my order before leaving subway. jimmy johns was better too.,2020,3,1
8NKies3SqKBEHJJYz30egQ,O5Z8X1I8hqYnl0AC16SnjQ,1.0,"worst experience ever.  whoever is the manager in this store needs to be more careful on who they hire to tend to the public.  if a sub was made incorrectly all
you have to do is fix it or return the money.  not to antagonize our senior citizens. it wasn't even me and the shame i feel for these two employees. fix it!",2019,11,3
POV7XQBPe_jJSe8TdPf5Vg,tZPmtEI7zFaCPyhpy-mrHg,2.0,this location has good days and bad days most of the time their staff is friendly! this evening the two working were slow and lacked customer service skills! a little disappointed! food was okay! i think we'll stick to silverbell and twin peaks location! sorry guys!,2019,1,17
gsXiI_IjAhtelvYAyIEayA,3Bk8kudN2sAWPp12xUA4lw,5.0,this is by far the best option for a quick lunch in the area. i have been here several times for lunch and have consistently good service. the employees are always happy and provide service in a friendly manner. the lunch specials they had offers an inexpensive lunch with chips and a drink.,2019,4,30
seogXl9ak8gmtZDrZRvrEg,F0QWKYUmBkxWOap1xspVzw,5.0,service was phenomenal! came in after 8pm and the gentleman working was patient and helpful. had a positive attitude and made a bangin sub!,2020,2,6
mBAcOS0-xwrTv6_qVY8MMw,TyT9JIoRkAzQHXH5sxkAUw,2.0,"stopped in for a sandwich this evening and after noticing no one was there,  i thought i would be served very quickly. that wasn't the case. i stood there waiting for my sandwich to be made while the workers were in the back doing whatever. it took at least seven minutes for them to start making my sandwich.  i find this unacceptable since no one was in there.  i'll give them two stars only because one of the girls there was very cute. lol",2019,2,7
O5-vkYlQ_uw1fjaWt7Dvbg,bP1lwYkGwLvw0TqhuamnSA,5.0,"much better experience my second time around; and ironically ended up here after backing out of the checkers drive thru. both sandwich and customer service were excellent! wish i got her name, maybe next time. will be back",2019,1,27
bJFRMGG_qtbmoNFSm4Td7g,TyT9JIoRkAzQHXH5sxkAUw,2.0,i'm appalled. i give this 2 stars. i appeared this venue at 7:20 and they not open. warning. they open at 7am. l,2019,1,24
6hvBRMB-y4ZPo5QIMP0xUA,SviBUV-0nWV9dpS1yxDuTw,1.0,"i used to come here all the time and never had a problem with customer service or the food. recently, i bought a sandwich from here and later found pieces of hair in it.... i won't be buying food from this place anymore.",2019,3,12
c8K23WOeZPLAvz_XbO57wQ,g88mb6am4W2u_XNDN00y1A,1.0,"i came in to this subway absolutely starving! i was very excited to get my chicken and cheese sandwich. i always get salt, pepper, and oregano for a little kick of flavor. i only like a little bit of salt and that's exactly what i expected for my 2:30 lunch. when i bit into my warm sandwich, i heard an unexpected crunch that left me slightly puzzled. as i started to chew, an unbelievable amount of salt filled my mouth and left me disgusted! i only got a 6 inch sub and it was hard to finish! i was appalled and i will definitely not be back! i'm pretty sure the the guy who made my sandwich was named brad. well he looked like his name was brad. big thumbs down from me. 10/10 would not recommend. please do not go here. super bad. awful. i'm done. this had ruined my entire missouri experience!!!",2019,5,11
SJYPdrU1BvR9U7X2HnHTog,KXW2kATTrnWZlY3TBVJqHA,1.0,"worst ever.  whom ever owns this you are a fool.  your employees will not give out fixins .  they blamed you.  subway is suppose to be about the fixings.  i asked for shredded cheese and there was a light light sprinkling.  i asked for ""some"" their immediate response was oh you want extra?  no i want some.  they did the same thing with lettuce, pickles, jalapeños, salt/pepper.. i mean all of it.  i bought three sandwiches. worst subway i've ever been to. usually love subway.  will never go to this one again... ever.",2019,1,28
ygAHarWJzw9LCrMKwox_YQ,TyT9JIoRkAzQHXH5sxkAUw,1.0,i have given this place to many opportunities to prove they are better than what they act. i came in april 8 around 6:30 or so & this women working was playing rap music beyond loud. i had to leave because not only was it rude it was awful. she played on her phone the entire time i was there. i had to leave. i feel bad for the owner of this store.,2019,4,8
5QyFcyyImzTc_j0h38Bi8A,TyT9JIoRkAzQHXH5sxkAUw,1.0,"worst service 
every time, anytime.
got to be the worst  subway ever open in all of the world.
where ever they hire their employees, it must be the true bottom of the barrel minimum wage people. 
rudeness and incompetence must be part of their training regimen!!!!!
i only gave them one star so i could write a review.
yelp needs to add negative stars then they would count for maybe 130,000 negative stars.
whoever owns this location should just go ahead and close.",2019,10,25
Sq-a-USfjJfX07m-pe6dLg,ungqzRuOe6g2X7jmjOQ3dw,1.0,extremely rude staff. arrived at 910pm on a saturday. we were told very rudely that they were closing. there were 3 other people in line and the sign on the door confirms they are open until 10pm.,2019,6,2
u90ZLe9xfSNyCqhskoYnLA,rpeLkHUD7iyPPoTessBPMA,1.0,"i ordered the bacon and ranch chicken melt online i usually will go pick it up because i only get 30 minutes lunches and my job is down the road.  as i got back from picking up the sandwich, i looked and saw that there was raw bacon and chicken, it had shredded cheese when it was suppose to be the whole slice of cheddar cheese. the whole sandwich looked like a disaster. i'm really disappointed because i have never had this problem and i have been ordering online a lot from this place. the chicken and bacon is suppose to be cooked...",2019,6,19
012Dy5dph3r3Rz1tpxbWuQ,o-mPNuDkMsO7uxOZ2H8w9w,1.0,"ridiculous staff paired with an ignorant manager graciously named kelli. my dear kelli, i understand that you are extremely young and have been handed responsibility. let's train you on some time management skills. these skills not only will prepare you for so many obstacles in adulthood, but will also remedy the conundrum of only having two bread options during a dinner rush. but ok dear, i'll go ahead and pay the $12 dollars for a sandwich i can't stomach. why? because i'm hungry and have other things to do than sit around waiting for bread to rise... pun intended. god bless the one staff member creating sandwiches while kelli and the other gals stood around chit chatting. but i do have to say, thank you kelli for offering me a free cookie. again, you shown your maturity level by going to a cookie to make things better. unfortunately i'm not a four year old and cookies don't appeal to me to solve issues.",2019,9,3
4euAHick6UGLHf3mGaBLTw,WMyF7FDJBl3H2cL0Pe25Lg,1.0,i'm not evengoing to the subway. i'm never happy with it. this particular subway most of the employees are very happy to be there at least they don't seem that way and when they ask you what you want on your sandwich and you don't answer them right away they're very impatient. just not impressed with the service.why spend money to go somewhere where they're going to be rude to you,2019,5,19
ygAHarWJzw9LCrMKwox_YQ,TyT9JIoRkAzQHXH5sxkAUw,1.0,"i can't complain about the food, it taste like a regular subway sandwich, however i can complain about the customer service. i walked in 30 minutes before closing & the women automatically did not want to serve me. she screamed across the store & said ""i am closing soon you're not allowed to sit in here"" i wasn't planning on it but i said okay. her friend was in there & she kept looking at her, rolling her eyes, & laughing. i got my food & left. that was not the first encounter either. anytime you go in there they make you feel so unwelcome & always rude. a lady tried to fix my sandwich with only one glove on but wanted to use the hand with no glove. i stopped her and answer her to please use the glove and she was not happy. i used to go there because it was right by my house but i always go to the one in metarie because i can not take the rudeness & unfriendliness of the employees. they have officially lost customers due to the attitude of the employees.",2019,3,9
TBUk--BjeXPESdZM5PXx8g,iNSyPyfUPwyeKdMI6aAiYA,5.0,"okay..... i'd normally never review a place like subway but i had to after the woman i just encountered. when you normally visit a subway you find guest service to be at an all time low but tonight was a whole different story!!!!

this woman was impeccable! i truly wish i got her name. great conversation and great personality. this woman works two jobs and still treated me like the most important customer ever.

i've been to many restaurants and this woman blew it out of the park. normally i get some pain i the butt kid that thinks he's too good to be making a sandwich.

she truly made my night after a very long and stressful day at work.",2019,3,2
HDF798-tO624uNwrRTfjTQ,TyT9JIoRkAzQHXH5sxkAUw,1.0,horrible customer service. counter girl was very rude and inconsiderate. i left the store without ordering because of her attitude. i will never return to this subway,2020,2,26
rlfJ0BwNIvDlLwUWOzmjOw,kAGknILVe6xCv9a2uc5JHw,1.0,"fuck this whole ass place. no fuckin bathroom no fucking meatballs amd when i changed my order they had no fucking bread. 

fuck this place.",2019,10,14
EZ1fy4qQR2ouNItoBdtFwg,cdbEEL_0TLOPgdfsB3PUvA,2.0,"walked in with no line in front of me and the young lady (red/brown hair with a diamond tattoo on her right arm and large font tattoo on the other) came out of the back all huffing and puffing like i'm a bother and i was interrupting her. no """"welcome to subway"" or even a hello, just a bad attitude. 

ordered 3 sandwiches and she rushed through the order as though she had better matters to attend to. usually, when this kind of behavior is exhibited by an employee, i try to be as courteous as possible, ""thank you"" and be sure to say ""please"" when i asked for my toppings. i've had good experiences from here in the past, but never have i experienced someone who just didn't care to be bothered with a customer.",2020,1,16
4WtZuYo9Qms2LJ74w1qnFw,k0PzT0_WiOZXndrsz8fIxw,1.0,if your using the waiter app for this particular store run!  i put in 2 orders & had to cancel them both because this restaurant didn't accept the order. i contact waiter customer service & they were good. i order the exact order from the subway on 4th street in gretna & boom i'm chewing & doing this review!  i'll never place a order at the other subway again!,2020,2,4
JsP0N3TB-RgOrwf8uLBF_Q,O0e34ICtjtOZuvSN6-lGxg,1.0,terribly slow.  horrible service. i had to drive off missing part of my order (after i paid for it) bout was taking so long.,2019,5,23
ek0l1feRZO1PU4uzR1oBWA,ungqzRuOe6g2X7jmjOQ3dw,1.0,"absolutely terrible. i ordered through uber eats, and when it was delivered it was missing several items. i called and the two workers were fighting with each other about whose fault it was ... the the manager told me to come get my food and hung up on me. i will never order from here or come here again.",2019,9,6
igHf1APbq3jDlLMpnSEx5w,WMyF7FDJBl3H2cL0Pe25Lg,1.0,literally the worst location. i got harassed by a male customer and the district manager somehow thought to ban me from the store location instead. discriminated against their poc employee.,2020,6,28
4rwcbgp421rn_kKUBh6bKw,qmBYuem4NQv-5zWiVI3YLg,4.0,"it's a chain! and you choose your food! i don't understand how people can be so picky on a build your own sandwich!

the service was pleasant and if you want use the subway app! you can get your order as you want and win points!

i'm not sure the reason for the lower ratings, the location is primed for tourist, so time is everything. my visits usually is afternoon and there is no wait!

as mentioned you can always pre prefer. 

i normally don't review fast-food chains. people need to understand the expectations.",2019,7,25
ZsmLWcqUD5Z8x4CNT9pPTQ,3Bk8kudN2sAWPp12xUA4lw,3.0,"subway isn't always my first choice, but the sandwiches are decent, and this location is close to my house without much else around, especially open late. no more $5 footlongs and prices have gone up a bit, but they do usually have some kind of special going, so it's affordable for fresh food.

i've been in a few times, and the place is always pretty quiet. most staff members are friendly and efficient, but i have encountered one or two who are newer and don't quite have a rhythm down yet.",2019,10,23
pCVdl5RZ4PNfel3wzQxm6Q,GCeVyw84N1FkIcTaA14BUA,2.0,i am so disappointed that subway removed roast beef from their restaurants. i went to get a subway club and the girl put bacon on the bread. i told her i ordered a subway club not bacon and she told me subway removed all roast beef from their menus. this is outrageous! roast beef is much healthier than bacon. i will no longer eat at subway.,2020,9,19
WengOClVZr8KodPn_DVvAQ,SviBUV-0nWV9dpS1yxDuTw,5.0,they are now closed and no longer in business. the lady that used to work there was really nice. we would go here on the weekends. it was clean and very quiet. now i guess we'll try firehouse subs.,2019,5,11
1CBylrAKwx4rHV8B3t5BXQ,WMyF7FDJBl3H2cL0Pe25Lg,3.0,"good food, friendly staff, and wide variety of options. subway has gotten crazy expensive these days. a footlong steak and cheese, six inch chicken, and two small drinks for $22 wow",2020,2,1
dOVsJoxojprHKLbhbQ3bSA,Yn6YpvotFLYofHSHEqwOiw,5.0,consistently very good and fresh tasting. clean building. very nice staff. i've had pretty much almost every flavor. everything is always good. subway has really stepped up their game in the past couple years!,2019,1,7
7-Hx0GpfOA5fipyiBOcVzg,WMyF7FDJBl3H2cL0Pe25Lg,2.0,"food was good but, the service sucked! while making our food, the 2 employees were arguing they actually paused making the orders until they realize i was watching them. carlos and chris

the male employee, carlos talked about how much his job and life sucked. 

i know it's just subway but, it was an unpleasant and   unprofessional environment.",2020,2,28
qjkI29aw5xL3PiZPIxBztQ,6dBTa5IQLANpgRaWZJCMBQ,5.0,i get a craving for subway every once in a while. this is the only location that doesn't disappoint me. the workers are sweet and i've never had a bad experience. i live closer to the one on macarthur but i'll travel to this one on gen. meyer because they are so much better.,2019,12,13
qJ1uTZAufzx9E5Y7-F2XxA,GCeVyw84N1FkIcTaA14BUA,1.0,"both myself and the customers in front of me had a very hard time communicating our orders with the two people working.  it seemed like both employees had trouble communicating and n english.  i was getting a sandwich for someone else but, while in line,  i was very excited to try the ""new bbq rib sandwich"" that was heavily advertised on n the restaurant.  unfortunately for me, the women taking my order informed me that she had no idea how to make that sandwich and none of the meat for it had ever been delivered to that location.",2020,9,2
LYNuYgUS0q6sLREWgKU2lA,kAGknILVe6xCv9a2uc5JHw,1.0,terrible online and pickup service. 30 min after receiving order confirmation they haven't even started yet. subway said they have not received any online order.,2020,5,25
NsA0rk6DR2bt4BU1EkFUAg,61kYBWieW5ydEW9VP2CPYw,5.0,"this subway has a drive thru and it's really quick. my sandwich ingredients were really fresh, which sometimes other subways have wilted lettuce or too thin tomatos, etc, you get it. good quick service.",2019,5,1
GmUjtE5-PEuDQkRx6qL2VA,xuhn6Itsf--h8-epxirWGw,5.0,"we came here about twice a week, this location it's putty small but nice and clean. we always came here in the afternoon and we get great customer service every time we came, the crew that here it's always nice and fast.",2019,8,14
6ZVRFUL36PTDaLs_Hf05rg,o-mPNuDkMsO7uxOZ2H8w9w,1.0,"no stars should be an option here. i asked for my sandwich toasted twice so they put it in for a time and a half, i say can you toast it again the manager stops the kid from putting it in and says i already put it in twice, i simply tell them it's not toasted enough the manager gives me a crazy look, the kid toasts it again then i pay i'm standing waiting for my buddy to pay, mind you were the only two customers in the store and he says you need to leave we can't have anyone standing around. i say you're hilarious, he says never return. absolutely embarrassing. buddy needs to be fired what a lunatic",2021,2,26
Wh7yuqnjeMLq5gE4neP0EQ,cdbEEL_0TLOPgdfsB3PUvA,2.0,it's average at best. none of the employees made eye contact or said more than absolutely necessary. not rude but definitely not personable or friendly. ordered 2 cheesesteaks & 4 cookies. they were all average as well. i do enjoy subway in general but will go to another location next time.,2019,6,10
ko21clJL-2XzktA8vqOPxQ,_3WAkg_nfdRoOvadFs9teA,1.0,"wow. i can honestly say i've never had such rude service. my husband and i pulled into the driveway this evening at 6:25pm to place an order and the woman taking our order clearly had an attitude problem. when we placed the order for the first sandwich, she asked us if we would like it hot or cold? we clearly didn't answer fast enough for her because she then screamed at us ""hot or cold i said?"" we answered cold and then she told us to pull to the next window. my husband told her that we had more to our order and she replied with ""i already asked how many subs you wanted!"" we clearly cancelled the order and left. called and asked to speak to a manager but there was no manager on duty. explains a lot. i've never experienced this level of low. never would i ever allow this employee to work for me.",2019,9,3
2WEFL0h2XECbzs4aES65Eg,3Bk8kudN2sAWPp12xUA4lw,5.0,"i have been in many subways in several states and they don't get better than this. the store is clean, spacious, and well-run. the location is good and the parking is easy. the staff is knowledgeable and friendly; those who aren't -- and all such places pick them up from time to time -- tend not to last long here. i have been going here since i moved into the neighborhood five years ago.",2020,6,3
hRVeyJPthsX63zE3BvyjvA,iNSyPyfUPwyeKdMI6aAiYA,1.0,"stopped by here and i must say i'm really disappointed in the service i received today. coming in, i asked the lady if the sign for the $2.99  subs was still valid. her response was ""no, we just like to hang signs and leave them up"" sarcastically. i only asked because some restaurants including subway will have certain specials during certain times. she apologized and said ""sorry i'm being a smart ass, i get off in 15 minutes."" the other lady was just really dry and straight to the point, not welcoming what's so ever. usually i never leave reviews for restaurants but this time the service i received was really really disappointing. my suggestion to both ladies on the line on august 12, 2019 at approx 4:50pm is to be more friendly and treat the company that they are working for as if it was theirs.",2019,8,12
